include,source,resourceName,pubSubDocument,publish_type_SOAP_EM_OHI,namespace,subscriberPortName,mapper,messageVariant,extraFilter,addResourcesAndQueryParams,storeToESER,end
n,umg.dsched,releaseschedule,ohi_umg.dsched_releaseschedule_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.dsched_releaseschedule_1_detail/19570825,umg_grcs_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.dsched,releaseschedule,ohi_umg.dsched_releaseschedule_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.dsched_releaseschedule_1_detail/19570825,umg_mobileproxy_digs_subscriber,n/a,pubsubwrapped,p.DschedProductConfiguration == 133 || p.DschedProductConfiguration == 126 || p.DschedProductConfiguration == 159 || p.DschedProductConfiguration == 160 || p.DschedProductConfiguration == 161 || p.DschedProductConfiguration == 139 || p.DschedProductConfiguration == 145 || p.DschedProductConfiguration == 152 || p.DschedProductConfiguration == 127 || p.DschedProductConfiguration == 164,n,y,end
n,umg.dsched,releaseschedule,ohi_umg.dsched_releaseschedule_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.dsched_releaseschedule_1_detail/19570825,umg_gps_digs_subscriber,n/a,pubsubwrapped,p.DschedProductConfiguration != 126 && p.DschedProductConfiguration != 127 && p.DschedProductConfiguration != 133 && p.DschedProductConfiguration != 135 && p.DschedProductConfiguration != 136 && p.DschedProductConfiguration != 137 && p.DschedProductConfiguration != 139 && p.DschedProductConfiguration != 145 && p.DschedProductConfiguration != 151 && p.DschedProductConfiguration != 152 && p.DschedProductConfiguration != 159 && p.DschedProductConfiguration != 160 && p.DschedProductConfiguration != 161 && p.DschedProductConfiguration != 164,n,y,end
n,umg.dsched,releaseschedule,n/a,OHI,,umg_eai_subscriber,n/a,emasis,,n,y,end
n,umg.dsched,releaseschedule,n/a,OHI,,umg_lpi_subscriber_demo,n/a,raw,,y,y,end
n,umg.fulfilment,digital_partner,ohi_umg.fulfilment_digital_partner_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.fulfilment_digital_partner_1_detail/19570825,umg_gps_digitalpartner_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.grcs,resourcerights,ohi_umg.grcs_resourcerights_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.grcs_resourcerights_1_detail/19570825,umg_cla_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.grcs,resourcerights,ohi_umg.grcs_resourcerights_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.grcs_resourcerights_1_detail/19570825,umg_d2_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.grcs,resourcerights,ohi_umg.grcs_resourcerights_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.grcs_resourcerights_1_detail/19570825,umg_adam_subscriber,n/a,pubsubwrapped,,n,y,end
d,umg.grcs,resourcerights,ohi_umg.grcs_resourcerights_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.grcs_resourcerights_1_detail/19570825,umg_grcs_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.grcs,releaserights,ohi_umg.grcs_releaserights_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.grcs_releaserights_1_detail/19570825,umg_cla_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.grcs,releaserights,ohi_umg.grcs_releaserights_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.grcs_releaserights_1_detail/19570825,umg_digs_grs_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.grcs,trackrights,ohi_umg.grcs_trackrights_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.grcs_trackrights_1_detail/19570825,umg_d2_subscriber,n/a,pubsubwrapped,,n,y,end
d,umg.grcs,trackrights,ohi_umg.grcs_trackrights_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.grcs_trackrights_1_detail/19570825,umg_grcs_subscriber,n/a,pubsubwrapped,,n,y,end
d,umg.grcs,artistrights,ohi_umg.grcs_artistrights_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.grcs_artistrights_1_detail/19570825,umg_grcs_subscriber,n/a,pubsubwrapped,,n,y,end
d,umg.grcs,contractrights,ohi_umg.grcs_contractrights_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.grcs_contractrights_1_detail/19570825,umg_grcs_subscriber,n/a,pubsubwrapped,,n,y,end
d,umg.grcs,projectrights,ohi_umg.grcs_projectrights_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.grcs_projectrights_1_detail/19570825,umg_grcs_subscriber,n/a,pubsubwrapped,,n,y,end
d,umg.grcs,releaserights,n/a,OHI,,umg_lpi_subscriber,n/a,raw,,y,y,end
n,umg.grcs,resourcerights,n/a,OHI,,umg_lpi_subscriber,n/a,raw,,y,y,end
n,umg.grcs,trackrights,n/a,OHI,,umg_lpi_subscriber,n/a,raw,,y,y,end
d,umg.grcs,releaserights,n/a,OHI,,umg_lpi_subscriber_demo,n/a,raw,,y,y,end
n,umg.grcs,resourcerights,n/a,OHI,,umg_lpi_subscriber_demo,n/a,raw,,y,y,end
n,umg.grcs,trackrights,n/a,OHI,,umg_lpi_subscriber_demo,n/a,raw,,y,y,end
n,umg.grcs,releaserights,ohi_umg.grcs_releaserights_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.grcs_releaserights_1_detail/19570825,umg_digs_grs_subscriber_qa,n/a,pubsubwrapped,,n,y,end
n,umg.gta,financiallabel,n/a,OHI,,umg_eai_subscriber,gta_financiallabelmapper,emasis,,n,y,end
n,umg.gta,hfmrepertoireowner,n/a,OHI,,umg_eai_subscriber,repertoireownermapper,emasis,,n,y,end
n,umg.hal,resourceavailabilitynotification,n/a,SOAP,,umg_mobileproxy_resourceavailability_subscriber,resourceavailablenotificationmapper_v2tov3,raw,,n,y,end
n,umg.hal,resourceavailabilitynotification,n/a,SOAP,,umg_zeus_subscriber,n/a,raw,,n,y,end
n,umg.hal,resourceavailabilitynotification,n/a,SOAP,,umg_r2_subscriber,n/a,raw,,n,y,end
n,umg.hal,resourceavailabilitynotification,n/a,SOAP,,umg_digs_rav_subscriber,resourceavailablenotificationmapper_v2tov3_halindmatoaspenhercules,raw,,n,y,end
n,umg.hal,resourceavailabilitynotification,n/a,SOAP,,umg_resourcepreviewer_tulsa_subscriber1,n/a,raw,,n,y,end
n,umg.hal,resourceavailabilitynotification,n/a,SOAP,,umg_resourcepreviewer_tulsa_subscriber2,n/a,raw,,n,y,end
n,umg.hal,resourceavailabilitynotification,n/a,SOAP,,umg_d2_subscriber,n/a,raw,,n,y,end
n,umg.hal,resourceavailabilitynotification,n/a,SOAP,,umg_digs_rav_subscriber_qa,resourceavailablenotificationmapper_v2tov3_halindmatoaspenhercules,raw,,n,y,end
n,umg.mediaportal,panddmarketingterms,ohi_umg.mediaportal_panddmarketingterms_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.mediaportal_panddmarketingterms_1_detail/19570825,umg_digs_pandd_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.mediaportal,panddmarketingterms,ohi_umg.mediaportal_panddmarketingterms_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.mediaportal_panddmarketingterms_1_detail/19570825,umg_d2_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.mediaportal,panddreleaseschedule,ohi_umg.mediaportal_panddreleaseschedule_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.mediaportal_panddreleaseschedule_1_detail/19570825,umg_digs_pandd_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.mediaportal,panddreleaseschedule,ohi_umg.mediaportal_panddreleaseschedule_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.mediaportal_panddreleaseschedule_1_detail/19570825,umg_digs_pandd_subscriber_qa,n/a,pubsubwrapped,,n,y,end
n,umg.mediaportal,panddmarketingterms,ohi_umg.mediaportal_panddmarketingterms_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.mediaportal_panddmarketingterms_1_detail/19570825,umg_digs_pandd_subscriber_qa,n/a,pubsubwrapped,,n,y,end
n,umg.milestone,usphysicalreleaseschedulereferencedata,ohi_umg.milestone_usphysicalreleaseschedulereferencedata_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.milestone_usphysicalreleaseschedulereferencedata_1_detail/19570825,umg_digsreporting_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.milestone,usphysicalreleaseschedule,ohi_umg.milestone_usphysicalreleaseschedule_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.milestone_usphysicalreleaseschedule_1_detail/19570825,umg_digsreporting_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.mobile.proxy,resourceavailabilitynotification,n/a,SOAP,,umg_zeus_subscriber,resourceavailablenotificationmapper,raw,,n,y,end
n,umg.mobile.proxy,resourceavailabilitynotification,n/a,SOAP,,umg_r2_subscriber,resourceavailablenotificationmapper,raw,,n,y,end
n,umg.mobile.proxy,resourceavailabilitynotification,n/a,SOAP,,umg_d2_subscriber,resourceavailablenotificationmapper,raw,,n,y,end
n,umg.mobile.proxy,resourceavailabilitynotification,n/a,SOAP,,umg_digs_rav_subscriber,n/a,raw,,n,y,end
n,umg.mobile.proxy,resourceavailabilitynotification,n/a,SOAP,,umg_digs_rav_subscriber_qa,n/a,raw,,n,y,end
n,umg.pricing.gps,releaseprice,ohi_umg.pricing.gps_releaseprice_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_releaseprice_1_detail/19570825,umg_customorchestration,gpsReleasePriceDetailToGpsReleasePriceNotificationMapper,pubsubwrapped,,n,y,end
n,umg.pricing.gps,releaseprice,ohi_umg.pricing.gps_releaseprice_1_notification,Custom Orch,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_releaseprice_1_detail/19570825,umg_zeus_subscriber,n/a,pubsubwrapped,p.GpsReleasePriceRegion == "na" && ( p.SubscriberFilterValue == "umg" || p.SubscriberFilterValue == "multicompany"),n,y,end
n,umg.pricing.gps,releaseprice,ohi_umg.pricing.gps_releaseprice_1_notification,Custom Orch,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_releaseprice_1_detail/19570825,umg_dsc_subscriber,n/a,pubsubwrapped,p.GpsReleasePriceRegion == "intl" && ( p.SubscriberFilterValue == "umg" || p.SubscriberFilterValue == "multicompany"),n,y,end
n,umg.pricing.gps,releaseprice,ohi_umg.pricing.gps_releaseprice_1_notification,Custom Orch,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_releaseprice_1_detail/19570825,umg_digs_gps_subscriber,n/a,pubsubwrapped,p.SubscriberFilterValue == "umg" || p.SubscriberFilterValue == "multicompany",n,y,end
n,umg.pricing.gps,releaseprice,ohi_umg.pricing.gps_releaseprice_1_notification,Custom Orch,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_releaseprice_1_detail/19570825,sonydadc_gps_subscriber,n/a,pubsubwrapped,p.SubscriberFilterValue == "multicompany" || p.SubscriberFilterValue == "emi",n,y,end
n,umg.pricing.gps,resourceprice,ohi_umg.pricing.gps_resourceprice_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_resourceprice_1_detail/19570825,umg_customorchestration,gpsResourcePriceDetailToGpsResourcePriceNotificationMapper,pubsubwrapped,,n,y,end
n,umg.pricing.gps,resourceprice,ohi_umg.pricing.gps_resourceprice_1_notification,Custom Orch,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_resourceprice_1_detail/19570825,umg_zeus_subscriber,n/a,pubsubwrapped,p.Region == "na",n,y,end
n,umg.pricing.gps,resourceprice,ohi_umg.pricing.gps_resourceprice_1_notification,Custom Orch,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_resourceprice_1_detail/19570825,umg_dsc_subscriber,n/a,pubsubwrapped,p.Region == "intl",n,y,end
n,umg.pricing.gps,resourceprice,ohi_umg.pricing.gps_resourceprice_1_notification,Custom Orch,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_resourceprice_1_detail/19570825,sonydadc_gps_subscriber,n/a,pubsubwrapped,p.SubscriberFilterValue == "multicompany" || p.SubscriberFilterValue == "emi",n,y,end
n,umg.pricing.gps,trackprice,ohi_umg.pricing.gps_trackprice_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_trackprice_1_detail/19570825,umg_customorchestration,gpsTrackPriceDetailToGpsTrackPriceNotificationMapper,pubsubwrapped,,n,y,end
n,umg.pricing.gps,trackprice,ohi_umg.pricing.gps_trackprice_1_notification,Custom Orch,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_trackprice_1_detail/19570825,umg_zeus_subscriber,n/a,pubsubwrapped,p.GpsTrackPriceRegion == "na" && (p.SubscriberFilterValue == "umg" || p.SubscriberFilterValue == "multicompany"),n,y,end
n,umg.pricing.gps,trackprice,ohi_umg.pricing.gps_trackprice_1_notification,Custom Orch,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_trackprice_1_detail/19570825,sonydadc_gps_subscriber,n/a,pubsubwrapped,p.SubscriberFilterValue == "multicompany" || p.SubscriberFilterValue == "emi",n,y,end
n,umg.pricing.gps,releaseprice,ohi_umg.pricing.gps_releaseprice_1_notification,Custom Orch,http://schemas.umusic.com/servicemarket/ohi_umg.pricing.gps_releaseprice_1_detail/19570825,umg_digs_gps_subscriber_qa,n/a,pubsubwrapped,p.SubscriberFilterValue == "umg" || p.SubscriberFilterValue == "multicompany",n,y,end
n,umg.r2,pccompany,ohi_umg.r2_pccompany_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_pccompany_1_detail/19570825,umg_grcs_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,pccompany,ohi_umg.r2_pccompany_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_pccompany_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,project,ohi_umg.r2_project_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_project_1_detail/19570825,umg_grcs_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,project,ohi_umg.r2_project_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_project_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,role,ohi_umg.r2_role_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_role_1_detail/19570825,umg_digsreporting_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,role,ohi_umg.r2_role_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_role_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,release,ohi_umg.r2_release_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_release_1_detail/19570825,umg_digsreporting_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,release,ohi_umg.r2_release_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_release_1_detail/19570825,umg_grcs_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,release,ohi_umg.r2_release_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_release_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,releaselocal,ohi_umg.r2_releaselocal_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_releaselocal_1_detail/19570825,umg_digsreporting_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,resource,ohi_umg.r2_resource_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_resource_1_detail/19570825,umg_digsreporting_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,resource,ohi_umg.r2_resource_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_resource_1_detail/19570825,umg_grcs_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,resource,ohi_umg.r2_resource_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_resource_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,talent,ohi_umg.r2_talent_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_talent_1_detail/19570825,umg_grcs_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,talentname,ohi_umg.r2_talentname_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_talentname_1_detail/19570825,umg_digsreporting_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,talentname,ohi_umg.r2_talentname_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_talentname_1_detail/19570825,umg_grcs_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,talentname,ohi_umg.r2_talentname_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_talentname_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,controldata,ohi_umg.r2_controldata_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_controldata_1_detail/19570825,umg_digsreporting_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,controldata,ohi_umg.r2_controldata_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_controldata_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,translationentity,ohi_umg.r2_translationentity_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_translationentity_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,jpreleaselan,ohi_umg.r2_jpreleaselan_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_jpreleaselan_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,jpresource,ohi_umg.r2_jpresource_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_jpresource_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,work,ohi_umg.r2_work_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_work_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,location,ohi_umg.r2_location_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_location_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,publishingcompany,ohi_umg.r2_publishingcompany_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_publishingcompany_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
n,umg.r2,productioncompany,ohi_umg.r2_productioncompany_1_detail,OHI,http://schemas.umusic.com/servicemarket/ohi_umg.r2_productioncompany_1_detail/19570825,umg_musicgadget_subscriber,n/a,pubsubwrapped,,n,y,end
